MONTH,SALESFORCE_PROJECT_ID,PROJECT_ID,USER_ID,USER_TYPE,USER_POSITION,MODULE_NAME,ATTRIBUTES,INDUSTRIES,SESSIONS
2023-11-01,00157000028bRaFAAU,28880,9589261230398991669,customer,Analytics,Session Replay,"[
  ""e_commerce""
]","[
  ""fashion""
]",10
2023-11-01,0012o00002izOxrAAE,46944,15140522675101523329,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c""
]","[
  ""entertainment""
]",30
2023-10-01,001D000000xmDJ0IAM,37248,16270237235460724977,customer,Analytics,Homepage,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",1
2023-06-01,001D000000qyDA7IAM,4940,16761665943876510169,customer,Marketing,Journey Analysis,,"[
  ""entertainment""
]",6
2023-11-01,00157000027A7ewAAC,61664,5059925256161386959,partner,Analytics,Session Replay,"[
  ""b2c"",
  ""b2b""
]","[
  ""travel""
]",4
2023-01-01,00157000024Y5L7AAK,20640,18052070068361259386,customer,Others,Zoning Analysis,"[
  ""b2c""
]","[
  ""telecom""
]",1
2023-07-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analytics,Alerts,"[
  ""b2c""
]","[
  ""finance_insurance""
]",12
2023-12-01,0012o00002zLycwAAC,31136,4431624862218646470,customer,Optimisation / Performance,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""travel""
]",5
2023-09-01,0012o00002MZCPgAAP,39328,1664222755352625356,customer,Others,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",2
2023-06-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analytics,Mappings,"[
  ""b2c""
]","[
  ""finance_insurance""
]",10
2023-11-01,0015700001unVFDAA2,32144,5175612674672926392,customer,,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",5
2023-01-01,0015700001u7XmsAAE,3247,12539565303036360433,customer,Acquisition,Zoning Analysis,"[
  ""b2c"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""consumer_equipment""
]",20
2023-01-01,001D0000017K5AYIA0,18304,8583602316453063205,customer,Merchandising,Zoning Analysis,,"[
  ""fashion""
]",5
2023-05-01,00157000023oFnEAAU,18256,10515600562253519160,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",27
2023-07-01,001D0000017K5AYIA0,18304,8583602316453063205,customer,Merchandising,Workspace,,"[
  ""fashion""
]",1
2023-09-01,0012o00002MZCPgAAP,39328,7971899574958939309,customer,Product management,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",4
2023-06-01,001D000000wpXSdIAM,5822,7462474151914176747,customer,Technical / IT / Security,Mappings,"[
  ""b2b"",
  ""multi_country"",
  ""multi_domain"",
  ""pure_player"",
  ""e_commerce""
]","[
  ""personal_services""
]",1
2023-08-01,00157000020XsBpAAK,31120,2603727503262271799,customer,Product management,Mappings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",2
2023-08-01,0015700002G4DQhAAN,36896,13881351435812012401,customer,Analytics,Workspace,"[
  ""b2c""
]","[
  ""finance_insurance""
]",11
2023-02-01,001D0000017K5AYIA0,18304,800462502955681298,customer,Merchandising,Homepage,,"[
  ""fashion""
]",7
2023-09-01,0015700002By5jRAAR,4753,15739029056534277128,customer,Analyst / Data science,Segments,"[
  ""b2c""
]","[
  ""finance_insurance""
]",7
2023-12-01,00157000020YJnzAAG,5848,7486130003860397092,customer,Optimisation / Performance,Page Comparator,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",2
2023-09-01,001D000000qxlgbIAA,22176,13111392373983595198,customer,Optimisation / Performance,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",4
2023-06-01,0015700002By5jRAAR,4754,15739029056534277128,customer,Analytics,Goals & Key events,"[
  ""b2c""
]","[
  ""finance_insurance""
]",1
2023-09-01,001D000000ymwoVIAQ,32544,5463845322708822601,customer,Analytics,Mappings,"[
  ""e_commerce"",
  ""brick_mortar""
]","[
  ""consumer_equipment""
]",2
2023-06-01,0015700002584DfAAI,51744,15424418539496183459,customer,Technical / IT / Security,Homepage,"[
  ""b2b"",
  ""b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",14
2023-06-01,0012o00002qridqAAA,39952,12797179604355446714,customer,Others,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""luxury""
]",1
2023-07-01,0017T000007TUSwQAO,32576,4643299486472961806,customer,Data science,Homepage,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-03-01,00157000021SdS3AAK,5303,11418944769403398053,customer,Data science,Zoning Analysis,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",8
2023-05-01,00157000023lXzrAAE,21536,8366975547597824185,customer,Technical / IT / Security,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""travel""
]",4
2023-08-01,00157000027d3HbAAI,27488,16778041000915469153,customer,Analytics,Journey Analysis,"[
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-02-01,001D000000viZaqIAE,3516,5690799434845319057,customer,Analytics,Mappings,"[
  ""e_commerce"",
  ""pure_player"",
  ""b2b2c""
]","[
  ""marketplace""
]",11
2023-06-01,0015700001svWnvAAE,30112,16605573235066412991,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-07-01,0017T00000AjokmQAB,45328,18322847148300586311,customer,UI / UX Design,Impact Quantification,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-01-01,0015700002H23k1AAB,5750,14989863386256179212,customer,Technical / IT / Security,Zoning Analysis,"[
  ""b2b2c"",
  ""e_commerce"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",2
2023-03-01,00157000021SG5FAAW,33168,17949100012809666423,customer,UI / UX Design,Zoning Analysis,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",2
2023-08-01,001D000000vhmaWIAQ,4594,17996487469637876885,customer,Product management,Journey Analysis,"[
  ""b2b"",
  ""b2c"",
  ""lead_generation"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""energy""
]",3
2023-08-01,0015700002F7YDSAA3,27744,6312046955661201535,customer,Analytics,Journey Analysis,"[
  ""b2b""
]","[
  ""industrial""
]",16
2023-12-01,001D000001UZQ8hIAH,4972,17188772172077911376,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",6
2023-04-01,00157000021SG5FAAW,33136,17910215977567364081,customer,UI / UX Design,Homepage,"[
  ""e_commerce""
]","[
  ""food_supplies""
]",5
2023-09-01,001D000001UZQ8hIAH,3782,13400732065305256400,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",4
2023-11-01,001D000001UZQ8hIAH,3669,15131296879098628324,customer,Merchandising,Funnel,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",1
2023-02-01,001D0000017K5AYIA0,18304,9842725105179772143,customer,Product management,Page Comparator,,"[
  ""fashion""
]",4
2023-07-01,00157000020YJnzAAG,5849,15076394202329437831,customer,Analytics,Log Visualizer,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",13
2023-09-01,001D0000010w8ETIAY,4234,8019809112492202270,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",1
2023-11-01,0017T00000AjokmQAB,45328,12303190812835643028,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",17
2023-07-01,001D000001WUTfTIAX,1287,16318458213928366307,customer,Others,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",3
2023-11-01,001D000000ymwlWIAQ,35712,13595510223208069669,customer,Product management,Journey Analysis,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",3
2023-05-01,00157000023lXzrAAE,21536,17609048444468767431,customer,Product management,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""travel""
]",1
2023-08-01,001D000000xmDJ0IAM,37264,10489023516204243463,customer,Data science,Impact Quantification,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",1
2023-07-01,001D000000xmDJ0IAM,37280,14425910153493913995,customer,Product management,Homepage,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",1
2023-01-01,00157000020YJnzAAG,5848,7486130003860397092,customer,Optimisation / Performance,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",13
2023-05-01,001D0000017K5AYIA0,18304,16150980472951906749,customer,Merchandising,Homepage,,"[
  ""fashion""
]",6
2023-08-01,0015700001xOIhgAAG,43872,2649398214734971168,customer,Marketing,Log Visualizer,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""b2c""
]","[
  ""fashion""
]",5
2023-09-01,0015700002G4DQhAAN,36896,10837252363386102588,customer,Dev / IT / QA / Security,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",6
2023-01-01,001D0000017K5AYIA0,18304,1499741903949533808,customer,Content management,Zoning Analysis,,"[
  ""fashion""
]",2
2023-01-01,001D0000017K5AgIAK,3301,17907712447898890749,customer,Product management,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-11-01,00157000021SdS3AAK,5303,410752437064385437,customer,,Funnel,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",1
2023-12-01,00157000024ZCqeAAG,51488,15512704909783567816,customer,,Segments,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",2
2023-10-01,0012o00002grS3IAAU,3050,9793584481027421533,customer,Analytics,Homepage,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c""
]","[
  ""food_supplies""
]",2
2023-09-01,00157000025jUbvAAE,12928,4345172667420605054,customer,Product management,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",4
2023-07-01,0015700001yNxwqAAC,2043,822406568296646221,customer,Optimisation / Performance,Session Replay,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""lead_generation""
]","[
  ""vehicle""
]",1
2023-01-01,00157000020XsBpAAK,31120,9373074104562438935,customer,Technical / IT / Security,Funnel,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-07-01,0015700002By6IxAAJ,44656,15450271193586940166,customer,Product management,Homepage,,"[
  ""travel""
]",1
2023-08-01,001D000000xmDJ0IAM,37248,15199283690872281945,customer,Analytics,Homepage,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",10
2023-05-01,001D000000vhmaWIAQ,4593,13530978937999255056,customer,Technical / IT / Security,Homepage,"[
  ""b2b"",
  ""b2c"",
  ""lead_generation"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""energy""
]",1
2023-08-01,00157000020YJnzAAG,5849,17214744166281383744,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",7
2023-10-01,001D000001UZQ8hIAH,4976,12333646355152301738,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",14
2023-10-01,00157000026r7giAAA,58272,13591327032261050560,customer,Analytics,Mappings,,"[
  ""vehicle""
]",1
2023-02-01,00157000028bYKmAAM,31760,7617858402111932898,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar""
]","[
  ""fashion""
]",2
2023-08-01,00157000026Yg1OAAS,45120,15085782934675433586,customer,Dev / IT / QA / Security,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",2
2023-02-01,001D000001es1s2IAA,16480,5180225006555573917,customer,UI / UX Design,Page Comparator,"[
  ""b2c"",
  ""b2b"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",2
2023-11-01,0017T00000DjrXGQAZ,33536,16468574946247249182,customer,Analytics,Session Replay,,"[
  ""consumer_equipment""
]",1
2023-03-01,00157000026BvjVAAS,40576,4633626703695949497,customer,Product management,Homepage,"[
  ""b2c"",
  ""pure_player""
]","[
  ""food_supplies""
]",4
2023-01-01,001D0000017K5AYIA0,18304,4534333724071146837,customer,Merchandising,Journey Analysis,,"[
  ""fashion""
]",2
2023-08-01,0015700002Hw86bAAB,31184,12138745871208332926,customer,Technical / IT / Security,Homepage,"[
  ""e_commerce"",
  ""brick_mortar""
]","[
  ""food_supplies""
]",1
2023-08-01,0015700001sawoVAAQ,12496,2151086820852934038,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",1
2023-06-01,00157000020YJnBAAW,51632,16759520489676930848,customer,Technical / IT / Security,Zoning Analysis,,"[
  ""finance_insurance""
]",5
2023-08-01,001D000000sWJ8GIAW,4609,8182468471776032771,customer,Analyst / Data science,Log Visualizer,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",3
2023-05-01,00157000028bRaFAAU,28896,5165763490719099589,customer,Analytics,Mappings,"[
  ""e_commerce""
]","[
  ""consumer_equipment""
]",1
2023-08-01,001D000000sWJ8GIAW,16528,8182468471776032771,customer,Analyst / Data science,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-10-01,001D000000ymwlWIAQ,35712,17861110447371163426,customer,Analytics,Log Visualizer,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",5
2023-06-01,00157000020XsBpAAK,5029,1922019658985430704,customer,,Homepage,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-04-01,0012o00002sYNE9AAO,17984,14100607554636390552,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",9
2023-04-01,001D000000xmDJ0IAM,37264,2508101683298850484,customer,Technical / IT / Security,Homepage,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",6
2023-03-01,00157000023oFnEAAU,18224,2456425626428746465,customer,Product management,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",2
2023-08-01,0015700002E7ACoAAN,34464,833344228033696807,customer,Technical / IT / Security,Page Comparator,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",2
2023-09-01,0012o00002MZCPgAAP,39328,13705200561743641768,customer,Merchandising,Workspace,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""cosmetics""
]",4
2023-12-01,00157000020IAXmAAO,51376,3468164485724543104,customer,Technical / IT / Security,Log Visualizer,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-05-01,001D000000xmDJ0IAM,37264,689060825591733400,customer,Data science,Journey Analysis,"[
  ""b2b2c"",
  ""b2b""
]","[
  ""food_supplies""
]",3
2023-05-01,0012o00002sYNE9AAO,18000,2690284320990399641,customer,Product management,Mappings,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",1
2023-03-01,00157000020YJnzAAG,5849,13037488869736272427,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",17
2023-09-01,00157000020XsBpAAK,5029,7701895246059388863,customer,,Workspace,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",4
2023-01-01,001D000000vhmNjIAI,18704,6865300311900075702,customer,Product management,Mappings,"[
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-07-01,0012o00002X91MoAAJ,43232,3449630194431455478,customer,Technical / IT / Security,Homepage,"[
  ""e_commerce""
]","[
  ""fashion""
]",7
2023-01-01,0015700002G4DQhAAN,37712,9023707703672200557,customer,Analytics,Page Comparator,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-10-01,0015700001unVFDAA2,32144,15175015916921685430,customer,UI / UX Design,Workspace,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""fashion""
]",1
2023-01-01,00157000021SdS3AAK,5303,12021477032020770138,customer,,Zoning Analysis,"[
  ""e_commerce"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""fashion""
]",1
2023-09-01,001D000000ymwlWIAQ,35696,17861110447371163426,customer,Analytics,Log Visualizer,"[
  ""b2b2c"",
  ""lead_generation""
]","[
  ""finance_insurance""
]",5
2023-09-01,0015700002IBFM9AAP,27104,10570406407271562175,customer,Analytics,Zoning Analysis,"[
  ""b2c"",
  ""b2b2c"",
  ""lead_generation""
]","[
  ""energy""
]",1
2023-10-01,0015700002IBFM9AAP,27088,17436931377162132956,customer,Analytics,Journey Analysis,"[
  ""b2c"",
  ""b2b2c"",
  ""lead_generation""
]","[
  ""energy""
]",3
2023-02-01,00157000023oFnEAAU,18256,4482895700426644830,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",40
2023-10-01,0012o00002sYNE9AAO,17984,14100607554636390552,customer,UI / UX Design,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",4
2023-04-01,00157000020XsBpAAK,5051,11340583287580299430,customer,Product management,Mappings,"[
  ""e_commerce"",
  ""brick_mortar"",
  ""b2b"",
  ""b2c""
]","[
  ""telecom""
]",1
2023-11-01,00157000020IAXmAAO,51392,6643657403152102860,customer,Product management,Homepage,"[
  ""b2c"",
  ""b2b"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""travel""
]",1
2023-09-01,0015700002By6IxAAJ,44640,3831104198868192288,customer,Product management,Homepage,,"[
  ""travel""
]",2
2023-04-01,0015700002G4DQhAAN,37712,9023707703672200557,customer,Analytics,Homepage,"[
  ""b2c""
]","[
  ""finance_insurance""
]",3
2023-11-01,0012o00002JL7ziAAD,19168,12481589936444315133,customer,Product management,Zoning Analysis,"[
  ""b2c""
]","[
  ""travel""
]",13
2023-04-01,0012o00002sYNE9AAO,17984,4313467433415518826,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",9
2023-11-01,0015700001rWZQfAAO,13328,11310319204017167187,customer,,Mappings,"[
  ""b2c""
]","[
  ""food_supplies""
]",7
2023-08-01,0015700002G4DQhAAN,36896,843321076433690225,customer,Product management,Session Replay,"[
  ""b2c""
]","[
  ""finance_insurance""
]",2
2023-11-01,0015700002By5jRAAR,4753,15739029056534277128,customer,Analyst / Data science,Segments,"[
  ""b2c""
]","[
  ""finance_insurance""
]",4
2023-06-01,00157000020YJnBAAW,51632,18314620989446696565,customer,Product management,Workspace,,"[
  ""vehicle""
]",4
2023-03-01,0012o00002sYNE9AAO,17984,16479138311632983603,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""food_supplies""
]",6
2023-10-01,001D000001YZu6fIAD,13616,11060554217674838976,customer,Analytics,Funnel,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""luxury""
]",3
2023-09-01,001D000001UZQ8hIAH,3669,15131296879098628324,customer,Merchandising,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""fashion""
]",9
2023-04-01,00157000025jUbvAAE,12960,9560043673979360911,customer,Analytics,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""brick_mortar"",
  ""multi_country"",
  ""multi_domain""
]","[
  ""consumer_equipment""
]",5
2023-12-01,00157000027BFRhAAO,22032,978227155738893803,customer,Product management,Session Replay,"[
  ""e_commerce""
]","[
  ""fashion""
]",5
2023-01-01,001D0000010w8ETIAY,4233,10739888217629726749,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""fashion""
]",3
2023-05-01,0015700002E7ACoAAN,34464,12159494263281292598,customer,Merchandising,Zoning Analysis,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""health_supplies""
]",11
2023-12-01,00157000023lXzrAAE,21520,4066257763928621134,customer,UI / UX Design,Homepage,"[
  ""b2c"",
  ""e_commerce"",
  ""multi_country""
]","[
  ""travel""
]",6
2023-04-01,0015700002I8B9hAAF,47040,16873104650741021821,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""brick_mortar"",
  ""e_commerce""
]","[
  ""cosmetics""
]",5
2023-08-01,001D000001WUTfTIAX,1031,11374494154795577006,customer,Analytics,Workspace,"[
  ""b2c"",
  ""e_commerce"",
  ""pure_player""
]","[
  ""travel""
]",4
2023-08-01,00157000023oFnEAAU,18256,383516372887008951,customer,Technical / IT / Security,Homepage,"[
  ""b2c"",
  ""e_commerce""
]","[
  ""marketplace""
]",3
2023-04-01,0017T00000DjrXGQAZ,33536,6985072531660908742,customer,Analytics,Funnel,,"[
  ""consumer_equipment""
]",7
